"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0097191","extrinsic apoptotic signaling pathway","103/5471","236/18986",0.436440677966102,1.5145791833055,5.06102184561722,7.57839025018599e-07,2.50283209609769e-05,1.73350252027707e-05,"IFI6/EYA3/SORT1/NGF/MCL1/IL6R/LMNA/PEA15/FASLG/PTPRC/ATF3/TGFB2/ZMYND11/NRP1/UNC5B/FAS/ITPRIP/TCF7L2/BAG3/FADD/YAP1/PPP2R1B/CD27/BCL2L14/DDX47/RNF41/KITLG/CRADD/IGF1/P2RX7/TNFSF11/LGALS3/THBS1/SMAD3/MAP2K5/FEM1B/BCL2A1/CX3CL1/WWOX/NF1/RFFL/SMAD4/PMAIP1/BCL2/CD70/TGFB1/BCL2L11/IL1A/IL1B/ACVR1/ITGA6/ITGAV/CFLAR/TMBIM1/SCG2/BOK/RBCK1/BCL2L1/STK4/EYA2/APP/RAF1/ZDHHC3/GSK3B/IL12A/TNFSF10/PAK2/FGFR3/HTT/PF4/BMPR1B/IL2/FGB/SH3RF1/CTNNA1/DELE1/RIPK1/GCLC/BMP5/CASP8AP2/FOXO3/EYA4/INHBA/SERPINE1/CAV1/NOS3/NRG1/SNAI2/RB1CC1/STK3/DEPTOR/JAK2/DAPK1/TGFBR1/KLF4/TLR4/TRAF1/DAB2IP/TRAF2/SRPX/MIR222/AR/AGTR2",103
"GO:0043523","regulation of neuron apoptotic process","91/5471","254/18986",0.358267716535433,1.2432957167139,2.48364705859006,0.00880376185710579,0.0430661382019895,0.0298283129851773,"PINK1/NGF/MCL1/GBA1/NES/FCGR2B/ADCY10/FASLG/TGFB2/PARP1/EGLN1/GATA3/NRP1/DKK1/UNC5B/CASP7/AMBRA1/CLCF1/CCND1/CASP12/CASP4/ATM/BACE1/KRAS/TMBIM4/KDM2B/HTR2A/SNX6/FOXB1/ST8SIA2/TOX3/CX3CL1/UBB/NF1/CCL2/BCL2/AXL/CBLC/MSH2/VPS54/STAMBP/BCL2L11/CFLAR/TMBIM1/EPHA4/BOK/PRNP/BCL2L1/VSTM2L/KCNB1/APP/FBXO7/CTNNB1/GSK3B/PLXND1/PRKCI/WFS1/PPARGC1A/KDR/SNCA/GRID2/NDNF/FGF2/FBXW7/TRIM2/RETREG1/F2R/RASA1/MEF2C/NR3C1/RIPK1/TFAP2B/GCLC/GRIK2/FOXO3/PRKN/SEMA3E/FZD1/SRPK2/PTPRZ1/HIPK2/NEFL/PTK2B/CLU/OXR1/ANGPT1/JAK2/NTRK2/ABL1/GPRASP3/MECP2",91
"GO:0016264","gap junction assembly","9/5471","18/18986",0.5,1.73514896728203,1.98532433820578,0.0468822852576479,0.139443624000116,0.0965809388562887,"GJA5/IRX3/GJC1/IL1B/HOPX/CTNNA1/GJA1/CAV1/CNTNAP2",9
"GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","24/5471","66/18986",0.363636363636364,1.26192652165966,1.35619303758084,0.112648826725802,0.253718594187371,0.175729655677148,"FCGR2B/BRSK2/CASP4/APAF1/TMEM238L/ERN1/PMAIP1/BCL2/PPP1R15A/NCK2/BCL2L11/BOK/BCL2L1/SERINC3/PTPN1/APP/ITPR1/NCK1/OPA1/WFS1/MAP3K5/PRKN/DAB2IP/TRAF2",24
"GO:0010506","regulation of autophagy","155/5471","373/18986",0.415549597855228,1.44208091114593,5.48628826615636,7.44614655277626e-08,3.54192075577581e-06,2.45319235210869e-06,"MTOR/VPS13D/UBR4/PINK1/ZMPSTE24/KDM4A/SNX7/ELAPOR1/DRAM2/SEC22B/MCL1/GBA1/IFI16/ADCY10/ABL2/QSOX1/RAB3GAP2/GPR137B/PIP4K2A/WAC/CCNY/DEPP1/MAPK8/PSAP/TRIM8/BAG3/TRIM5/TRIM22/PIK3C2A/AMBRA1/ATG13/TPCN2/UVRAG/ATM/PAFAH1B2/FEZ1/WNK1/RNF41/DRAM1/TPCN1/HMGB1/FOXO1/PRKD1/SCFD1/SNX6/BMF/NEDD4/HERC1/DAPK2/CLEC16A/ERCC4/SLC7A5/SREBF1/ULK2/CRYBA1/STAT3/ATP6V0A1/GFAP/MTMR4/TLK2/ERN1/WIPI1/EXOC7/RPTOR/FOXK2/MTCL1/NPC1/PIK3C3/RNF152/BCL2/STK11/DAPK3/TICAM1/PLEKHF1/FEZ2/DAPL1/RUFY4/ATG16L1/SH3BP4/ERFE/BOK/CSNK2A1/SNX5/BCL2L1/CHMP4B/RFPL1/MTMR3/FBXO7/SREBF2/ITPR1/FBXL2/FYCO1/SETD2/ATP6V1A/GSK3B/PIK3CB/USP13/EIF4G1/RUBCN/HTT/TBC1D14/UCHL1/KDR/SNCA/FBXW7/DAP/SNX18/PLK2/WDR41/IL4/VDAC1/DELE1/ADRB2/LARP1/TRIM38/TFEB/EEF1A1/MAP3K7/ATG5/FOXO3/SESN1/EPM2A/TAB2/PRKN/KIF25/FOXK1/TOMM7/NOD1/MET/EXOC4/RHEB/ATP6V1B2/LZTS1/BNIP3L/RB1CC1/ATP6V1H/RIPK2/MTDH/ATP6V1C1/DEPTOR/ACER2/DCAF12/DAPK1/SPTLC1/SNX30/ATP6V1G1/TRIM32/ABL1/DHRSX/TAB3/CDK16/HDAC6/RRAGB/UBE2A/MTM1",155
"GO:2001236","regulation of extrinsic apoptotic signaling pathway","74/5471","164/18986",0.451219512195122,1.56586614120574,4.63055856322171,6.2032538188929e-06,0.000139715688486301,9.67693751773733e-05,"IFI6/EYA3/MCL1/LMNA/PEA15/FASLG/PTPRC/ATF3/ZMYND11/NRP1/UNC5B/ITPRIP/TCF7L2/FADD/YAP1/PPP2R1B/BCL2L14/IGF1/TNFSF11/LGALS3/THBS1/MAP2K5/FEM1B/CX3CL1/WWOX/NF1/RFFL/PMAIP1/BCL2/IL1A/IL1B/ACVR1/ITGA6/ITGAV/CFLAR/TMBIM1/SCG2/RBCK1/BCL2L1/STK4/EYA2/APP/RAF1/GSK3B/TNFSF10/PAK2/HTT/PF4/BMPR1B/FGB/SH3RF1/CTNNA1/RIPK1/GCLC/BMP5/EYA4/INHBA/SERPINE1/CAV1/NOS3/NRG1/SNAI2/RB1CC1/STK3/DEPTOR/TGFBR1/KLF4/TLR4/TRAF1/TRAF2/SRPX/MIR222/AR/AGTR2",74
"GO:2001233","regulation of apoptotic signaling pathway","153/5471","403/18986",0.379652605459057,1.31750765257643,4.09901436081832,3.95724175844438e-05,0.000650089148668157,0.000450262396497985,"ENO1/PINK1/KDM1A/IFI6/EYA3/CTH/MCL1/CTSS/LMNA/PEA15/FCGR2B/ADCY10/FASLG/PTPRC/ATF3/PARP1/ZMYND11/NRP1/CXCL12/ASAH2/SGMS1/RTKN2/UNC5B/VDAC2/PPIF/FAS/ITPRIP/TCF7L2/CD44/RAD9A/FADD/RPS3/CTSC/YAP1/PPP2R1B/BCL2L14/SP1/CRADD/APAF1/IGF1/TNFSF11/MIR15A/LGALS3/THBS1/DAPK2/MAP2K5/FEM1B/CTSH/SIAH1/CX3CL1/WWOX/MNT/RPL26/UBB/NF1/RFFL/AATF/MIR21/ACAA2/PMAIP1/BCL2/NANOS3/PLEKHF1/URI1/SLC35F6/NCK2/BCL2L11/IL1A/IL1B/ACVR1/MARCHF7/ITGA6/NFE2L2/ITGAV/CFLAR/TMBIM1/SCG2/ACKR3/BOK/RBCK1/CSNK2A1/BCL2L1/SERINC3/STK4/EYA2/SNAI1/PTPN1/APP/PTTG1IP/MIF/FBXO7/PPARG/RAF1/CTNNB1/WNT5A/GSK3B/NCK1/PIK3CB/TNFSF10/TP63/OPA1/PAK2/HTT/WFS1/PF4/BMPR1B/FGF2/FBXW7/FGB/SH3RF1/CTNNA1/MIR146A/MAPK9/RIPK1/EEF1E1/IER3/GCLC/BMP5/FYN/TPD52L1/EYA4/IL20RA/PRKN/INHBA/PPIA/FZD1/EPO/SERPINE1/CAV1/WNT16/NOS3/CLU/NRG1/SNAI2/RB1CC1/STK3/DEPTOR/MYC/JAK2/CTSL/CTSV/TGFBR1/KLF4/TRIM32/TLR4/TRAF1/DAB2IP/NACC2/TRAF2/SRPX/MIR222/AR/AGTR2",153
"GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","48/5471","102/18986",0.470588235294118,1.63308138097132,4.07890193515535,6.99016471778511e-05,0.00103137291461024,0.000714345780370145,"IFI6/EYA3/MCL1/LMNA/PEA15/ZMYND11/NRP1/UNC5B/ITPRIP/TCF7L2/YAP1/IGF1/LGALS3/THBS1/MAP2K5/CX3CL1/RFFL/BCL2/IL1A/IL1B/ACVR1/ITGA6/ITGAV/CFLAR/TMBIM1/SCG2/BCL2L1/EYA2/RAF1/GSK3B/HTT/PF4/FGB/SH3RF1/CTNNA1/RIPK1/GCLC/BMP5/EYA4/SERPINE1/NOS3/NRG1/SNAI2/RB1CC1/TGFBR1/KLF4/MIR222/AR",48
"GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","33/5471","65/18986",0.507692307692308,1.76184356677868,3.91454304647968,0.0001549536224191,0.00196747886314611,0.00136270809902644,"IFI6/EYA3/MCL1/UNC5B/BAG3/FADD/PPP2R1B/KITLG/MAP2K5/BCL2A1/CX3CL1/WWOX/NF1/BCL2/BCL2L11/IL1A/IL1B/ITGAV/BOK/BCL2L1/EYA2/GSK3B/PF4/IL2/CTNNA1/RIPK1/FOXO3/EYA4/INHBA/NRG1/SNAI2/KLF4/SRPX",33
"GO:2001235","positive regulation of apoptotic signaling pathway","64/5471","153/18986",0.418300653594771,1.45162789419673,3.56859574253856,0.000374265257866475,0.00394961383053132,0.0027355672559986,"MCL1/CTSS/PEA15/ADCY10/FASLG/PTPRC/ATF3/FAS/RAD9A/FADD/RPS3/CTSC/PPP2R1B/BCL2L14/SP1/CRADD/APAF1/TNFSF11/MIR15A/THBS1/CTSH/SIAH1/WWOX/RPL26/UBB/NF1/PMAIP1/PLEKHF1/NCK2/BCL2L11/BOK/RBCK1/SERINC3/STK4/APP/PPARG/WNT5A/NCK1/TNFSF10/TP63/PAK2/BMPR1B/FBXW7/CTNNA1/MAPK9/RIPK1/EEF1E1/TPD52L1/IL20RA/INHBA/CAV1/CLU/STK3/MYC/JAK2/CTSL/CTSV/TGFBR1/TLR4/DAB2IP/NACC2/TRAF2/SRPX/AGTR2",64
