"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-9013149","RAC1 GTPase cycle","103/3545","185/11146",0.556756756756757,1.75052491137117,7.02973052271406,1.21713968421784e-11,4.93550141950334e-09,4.23116190224149e-09,"EPHA2/WASF2/DOCK7/SYDE2/ARHGAP29/VAV3/VANGL1/ARHGEF11/ABL2/SRGAP2/LBR/ARHGAP21/ABI1/ARHGAP12/ITGB1/ARHGAP22/DOCK1/SWAP70/PAK1/ARHGAP42/MCAM/ARHGAP32/PLEKHG6/ARHGDIB/AMIGO2/SRGAP1/GIT2/CIT/SPATA13/WASF3/DIAPH3/FARP1/DOCK9/FERMT2/KTN1/PLEKHG3/CYFIP1/SNAP23/IQGAP1/ARHGAP17/PLEKHG4/ABR/ARHGAP23/WIPF2/ARHGAP27/GNA13/BAIAP2/RALBP1/MYO9B/GARRE1/PLEKHG2/SLC1A5/ARHGAP35/SOS1/VRK2/ARHGAP25/ARHGEF4/ARHGAP15/WIPF1/CHN1/NCKAP1/ALS2/ABI2/DOCK10/NGEF/JAG1/PREX1/TIAM1/BCR/CDC42EP1/SRGAP3/KALRN/PLD1/ECT2/PAK2/FAM13A/ARHGAP10/TRIO/DEPDC1B/ERBIN/IQGAP2/ARAP3/ARHGAP26/CYFIP2/DOCK2/PLEKHG1/TIAM2/NOX3/RAC1/CHN2/BAIAP2L1/DOCK4/CAV1/WASL/ARHGEF10/DLC1/DOCK5/ARHGAP39/DOCK8/VAV2/OPHN1/PAK3/MCF2",103
"R-HSA-9012999","RHO GTPase cycle","208/3545","449/11146",0.463251670378619,1.45653120396053,6.74334577695932,3.92934802216527e-11,1.27468049839041e-08,1.09277236574323e-08,"EFHD2/SPEN/EPHA2/ARHGEF10L/SRRM1/WASF2/DOCK7/SYDE2/ARHGAP29/VAV3/VANGL1/ARHGEF11/RASAL2/ABL2/SRGAP2/KCTD3/LBR/RHOU/MTR/NET1/VIM/ARHGAP21/ABI1/ARHGAP12/ITGB1/ARHGAP22/RHOBTB1/DLG5/DNMBP/SH3PXD2A/ADD3/DOCK1/SWAP70/RRAS2/STIP1/PAK1/PICALM/ARHGAP42/MCAM/ARHGEF12/ARHGAP32/PLEKHG6/ARHGDIB/FGD4/AMIGO2/FMNL3/SRGAP1/FRS2/CKAP4/GIT2/CIT/SPATA13/WASF3/STARD13/EPSTI1/DIAPH3/FARP1/DOCK9/HNRNPC/SCFD1/RALGAPA1/FERMT2/KTN1/DAAM1/RHOJ/PLEKHG3/ACTN1/CYFIP1/SNAP23/TMOD3/UACA/PEAK1/WHAMM/AKAP13/IQGAP1/RBBP6/ARHGAP17/PLEKHG4/WWP2/ABR/WDR81/ANKFY1/TNFAIP1/ARHGAP23/WIPF2/CAVIN1/ARHGAP27/MSI2/CLTC/TEX2/GNA13/BAIAP2/RALBP1/TXNL1/TRIP10/SYDE1/MYO9B/RHPN2/GARRE1/PLEKHG2/SLC1A5/ARHGAP35/ROCK2/RHOB/ITSN2/CDC42EP3/SOS1/SPTBN1/CCDC88A/VRK2/ARHGAP25/NCK2/SOWAHC/CCDC115/ARHGEF4/ARHGAP15/RND3/FMNL2/PKP4/WIPF1/CHN1/NCKAP1/ALS2/ABI2/DOCK10/NGEF/JAG1/PREX1/PARD6B/TIAM1/ITSN1/BCR/RAC2/CDC42EP1/ARFGAP3/SRGAP3/SLC4A7/ARHGEF3/ARL13B/KALRN/PLXND1/NCK1/ARHGEF26/PLD1/ECT2/TRA2B/PAK2/RHOH/PTPN13/FAM13A/PGRMC2/ARHGAP10/SH3RF1/TRIO/BASP1/DEPDC1B/ERBIN/ARHGEF28/IQGAP2/LMNB1/DIAPH1/ARAP3/ARHGAP26/CYFIP2/DOCK2/STK10/GFOD1/LRRC1/DST/FILIP1/GOPC/GJA1/ARHGAP18/PLEKHG1/TIAM2/NOX3/RAC1/CHN2/ANLN/BAIAP2L1/DOCK4/CAV1/CFTR/WASL/WDR91/ARHGEF10/PRAG1/DLC1/RHOBTB2/DOCK5/PTK2B/STMN2/ARHGAP39/DOCK8/TJP2/FGD3/SPTAN1/FNBP1/RAPGEF1/VAV2/ARHGAP6/MOSPD2/USP9X/OPHN1/DIAPH2/PAK3/MCF2/MTMR1",208
"R-HSA-9013148","CDC42 GTPase cycle","82/3545","155/11146",0.529032258064516,1.66335502070158,5.67944705824649,3.53548058567015e-08,7.16818688744624e-06,6.14522349167141e-06,"DOCK7/ARHGAP29/VAV3/VANGL1/ARHGEF11/SRGAP2/KCTD3/LBR/ARHGAP21/ARHGAP22/DNMBP/SH3PXD2A/PAK1/ARHGAP42/ARHGEF12/ARHGAP32/ARHGDIB/FGD4/FMNL3/SRGAP1/GIT2/SPATA13/STARD13/DIAPH3/FARP1/DOCK9/KTN1/DAAM1/PLEKHG3/SNAP23/IQGAP1/ARHGAP17/PLEKHG4/ABR/WDR81/WIPF2/ARHGAP27/GNA13/BAIAP2/RALBP1/SYDE1/MYO9B/PLEKHG2/ARHGAP35/CDC42EP3/ARHGEF4/FMNL2/WIPF1/CHN1/DOCK10/NGEF/PREX1/TIAM1/ITSN1/BCR/CDC42EP1/ARFGAP3/SRGAP3/ARHGEF26/PLD1/ECT2/PAK2/ARHGAP10/TRIO/DEPDC1B/IQGAP2/ARAP3/ARHGAP26/PLEKHG1/CAV1/WASL/WDR91/ARHGEF10/DLC1/ARHGAP39/DOCK8/FGD3/FNBP1/VAV2/OPHN1/PAK3/MCF2",82
"R-HSA-9013423","RAC3 GTPase cycle","54/3545","94/11146",0.574468085106383,1.80621192569697,5.36050242284085,2.34182955227418e-07,3.4531341216261e-05,2.96034147230066e-05,"EPHA2/WASF2/VANGL1/ABL2/SRGAP2/LBR/ARHGAP21/ABI1/ITGB1/SWAP70/PAK1/ARHGAP42/MCAM/ARHGAP32/ARHGDIB/AMIGO2/GIT2/DIAPH3/FERMT2/CYFIP1/SNAP23/ARHGAP17/ABR/BAIAP2/SYDE1/GARRE1/SLC1A5/ARHGAP35/VRK2/ARHGAP15/NCKAP1/ABI2/DOCK10/JAG1/PREX1/TIAM1/BCR/CDC42EP1/PAK2/PGRMC2/TRIO/DEPDC1B/ERBIN/ARAP3/ARHGAP26/NOX3/BAIAP2L1/CAV1/ARHGAP39/RAPGEF1/VAV2/ARHGAP6/OPHN1/MCF2",54
"R-HSA-9013026","RHOB GTPase cycle","41/3545","70/11146",0.585714285714286,1.84157163006246,4.82349045076949,3.31903749130658e-06,0.000316675224170545,0.000271482880867863,"ARHGEF10L/VANGL1/ARHGEF11/NET1/ARHGAP21/MCAM/ARHGEF12/ARHGAP32/CIT/STARD13/DIAPH3/DAAM1/SNAP23/AKAP13/ABR/CAVIN1/MYO9B/RHPN2/ARHGAP35/ROCK2/RHOB/SOWAHC/PREX1/BCR/ARHGEF3/ECT2/DEPDC1B/ERBIN/ARHGEF28/DIAPH1/ARHGAP26/STK10/ANLN/CAV1/ARHGEF10/DLC1/ARHGAP39/TJP2/VAV2/OPHN1/MCF2",41
"R-HSA-8980692","RHOA GTPase cycle","71/3545","147/11146",0.482993197278912,1.51860146033025,4.3224361989563,2.02053036580581e-05,0.00126050009743732,0.00108061563288643,"ARHGEF10L/ARHGAP29/VAV3/VANGL1/ARHGEF11/LBR/NET1/ARHGAP21/ARHGAP22/ARHGAP42/MCAM/ARHGEF12/ARHGAP32/PLEKHG6/ARHGDIB/FMNL3/SRGAP1/CIT/STARD13/DIAPH3/FARP1/SCFD1/KTN1/DAAM1/PLEKHG3/SNAP23/AKAP13/IQGAP1/PLEKHG4/ABR/ARHGAP23/CAVIN1/TEX2/MYO9B/RHPN2/ARHGAP35/ROCK2/SOWAHC/CCDC115/ARHGEF4/NGEF/PREX1/TIAM1/BCR/ARHGEF3/KALRN/PLD1/ECT2/FAM13A/PGRMC2/ARHGAP10/TRIO/DEPDC1B/ERBIN/ARHGEF28/DIAPH1/ARAP3/ARHGAP26/DOCK2/STK10/ARHGAP18/ANLN/CAV1/ARHGEF10/DLC1/ARHGAP39/TJP2/VAV2/ARHGAP6/OPHN1/MCF2",71
"R-HSA-9013406","RHOQ GTPase cycle","34/3545","59/11146",0.576271186440678,1.81188114078076,4.26996411529538,3.62075675885093e-05,0.00217513609735415,0.00186472502083512,"VANGL1/SRGAP2/ARHGAP21/PAK1/ARHGAP32/GIT2/DIAPH3/PLEKHG3/SNAP23/IQGAP1/ARHGAP17/WWP2/TRIP10/SYDE1/SLC1A5/ARHGAP35/CDC42EP3/PREX1/ITSN1/CDC42EP1/SLC4A7/ARL13B/PAK2/DEPDC1B/ARHGAP26/GFOD1/GOPC/GJA1/CAV1/CFTR/WASL/DLC1/FNBP1/OPHN1",34
"R-HSA-9013404","RAC2 GTPase cycle","46/3545","88/11146",0.522727272727273,1.64353122195153,4.13890497367349,5.11356638900377e-05,0.00296221595820147,0.00253948165408797,"EPHA2/WASF2/VAV3/VANGL1/LBR/ARHGAP21/ABI1/ITGB1/DOCK1/SWAP70/PAK1/ARHGAP42/MCAM/ARHGAP32/GIT2/DIAPH3/CYFIP1/IQGAP1/ARHGAP17/ABR/SYDE1/GARRE1/ARHGAP35/VRK2/NCKAP1/ABI2/DOCK10/PREX1/TIAM1/BCR/RAC2/CDC42EP1/PAK2/PGRMC2/TRIO/DEPDC1B/ERBIN/ARHGAP26/DOCK2/BAIAP2L1/DOCK4/CAV1/ARHGAP39/VAV2/OPHN1/MCF2",46
"R-HSA-9013106","RHOC GTPase cycle","39/3545","74/11146",0.527027027027027,1.65705028018145,3.87270321478984,0.000148344755092251,0.00668375535443418,0.00572992460458664,"ARHGEF10L/VANGL1/ARHGEF11/LBR/ARHGAP21/MCAM/ARHGEF12/ARHGAP32/FMNL3/CIT/STARD13/DIAPH3/DAAM1/AKAP13/IQGAP1/ABR/CAVIN1/MYO9B/ARHGAP35/ROCK2/FMNL2/PREX1/BCR/DEPDC1B/ERBIN/ARHGEF28/DIAPH1/ARHGAP26/STK10/ARHGAP18/ANLN/CAV1/ARHGEF10/DLC1/ARHGAP39/TJP2/VAV2/OPHN1/MCF2",39
"R-HSA-193648","NRAGE signals death through JNK","32/3545","59/11146",0.542372881355932,1.70529989720542,3.7094164408013,0.000288288354659287,0.00994901513313539,0.00852920305722101,"ARHGEF10L/VAV3/NGF/ARHGEF11/NET1/MAPK8/ARHGEF12/FGD4/AKAP13/ABR/AATF/GNA13/PLEKHG2/SOS1/BCL2L11/ARHGEF4/NGEF/PREX1/TIAM1/ITSN1/ARHGEF3/KALRN/ARHGEF26/ECT2/TRIO/ARHGEF37/TIAM2/RAC1/ARHGEF10/FGD3/VAV2/MCF2",32
